Product,Brand,Product Code,Product Specification,Price,Inward Date,Dispatch Date,Quantity Sold,Customer Name,Customer Location,Region,Core Specification,Processor Specification,RAM,ROM,SSD
Mobile Phone,Acer,3B20A9CF,Show Mr act purpose need involve forget city east thus rest.,151244,2024-11-08,2024-11-17,7,Angel Perry,South Jennifer,North,,Samsung Exynos,6GB,1TB,
Mobile Phone,Acer,9338168C,Far without morning man at candidate respond ago local.,78181,2024-02-01,2024-02-22,4,Aaron Williams,Christopherport,East,,MediaTek Helio,6GB,64GB,
Mobile Phone,Asus,E657D457,Staff although no defense continue couple ready fact conference source possible.,118791,2024-01-17,2024-02-14,4,Gina Ellis,New Alicia,Central,,Snapdragon 7s,12GB,128GB,
Mobile Phone,OnePlus,B9A5B921,Pick you worry the hotel event lay keep stock customer.,35852,2024-06-05,2024-06-16,4,Ryan Solomon,East Isabel,East,,Apple A-Series,16GB,256GB,
Mobile Phone,HP,19B6DCD9,Property turn structure again security debate know save country.,129992,2023-06-29,2023-07-28,6,Gregory Long,Summerland,North,,MediaTek Dimensity,16GB,1TB,
Mobile Phone,Google,208B3912,Identify such truth pay catch check stage nice low magazine arm night tough.,80390,2024-04-30,2024-05-08,7,Megan Espinoza,New Nancy,South,,Snapdragon 7s,6GB,1TB,
Mobile Phone,Redmi,63E8FDB6,Consumer against TV customer sister husband strong to month street message food start.,112955,2024-04-20,2024-05-08,1,Sarah Cline,Proctorland,South,,MediaTek Helio,4GB,512GB,
Mobile Phone,Apple,FEBBA63E,Successful kind change specific keep difference condition financial.,128872,2024-03-20,2024-05-01,7,Nancy Holder,North Miketown,West,,MediaTek Dimensity,12GB,128GB,
Mobile Phone,Oppo,F9F186C7,Administration million federal point just shake look finish state trip stock attack garden.,32722,2024-07-31,2024-09-15,8,Kenneth Burke,Lake James,North,,Apple A-Series,16GB,64GB,
Mobile Phone,Motorola,092A598F,Old yet agree total great building the.,168949,2023-11-01,2023-11-15,6,Ryan Hardy,New Rebecca,South,,Snapdragon 8 Gen,8GB,256GB,
Mobile Phone,Huawei,6300A668,I walk generation perhaps important one husband charge campaign pressure.,172570,2023-09-07,2023-09-30,4,Mckenzie Durham,Griffinport,West,,MediaTek Helio,12GB,64GB,
Mobile Phone,Google,17CC9312,Executive behind plan push instead special themselves here drug war cut eye time.,17561,2024-04-12,2024-06-06,6,Alexandra Clark,New Gregory,West,,Snapdragon 7s,16GB,64GB,
Mobile Phone,Vivo,2BC8D79A,Become ready father guess field end.,78202,2023-11-05,2024-01-01,2,Travis Cunningham,North Lorishire,East,,Samsung Exynos,4GB,1TB,
Mobile Phone,Redmi,A6851906,Save discuss mouth least most woman.,81037,2025-02-12,2025-04-07,9,Robert Marshall,Lake Christinafort,East,,Snapdragon 7s,32GB,512GB,
Mobile Phone,Redmi,8AF88BAB,This right important political sure western magazine economic.,196497,2024-05-26,2024-05-29,7,Matthew Maldonado,West Jocelyn,North,,Apple A-Series,16GB,512GB,
Mobile Phone,Toshiba,B5E4C7F5,Edge thing medical director require month amount bill both lay.,9269,2025-02-22,2025-03-03,7,John Miller,Deanton,East,,Snapdragon 7s,32GB,128GB,
Mobile Phone,Samsung,B7D16931,Mission represent set collection back listen thousand.,193511,2023-06-24,2023-07-06,4,Alexander Anderson,Jonathanport,East,,Snapdragon 8 Gen,8GB,256GB,
Mobile Phone,iQOO,023FD541,Believe draw win idea national similar me prove force power along skill special.,104189,2023-07-16,2023-08-22,5,Kaitlin Grant,Christinestad,South,,Samsung Exynos,12GB,128GB,
Mobile Phone,Google,64A87326,End open would nature least raise model answer maybe stage.,179136,2024-06-29,2024-07-21,7,Desiree Watts,Reidport,East,,Snapdragon 7 Gen,12GB,64GB,
Mobile Phone,Acer,89617D9F,Truth resource second wind fund voice third rise up.,30448,2023-11-06,2023-11-13,1,Stephanie Abbott,Tuckermouth,North,,MediaTek Helio,6GB,256GB,
Mobile Phone,HP,6FC48520,Professional doctor eat wrong out tree mean others.,54738,2024-05-21,2024-06-24,2,Robert Holt,South Larrybury,South,,Snapdragon 8 Gen,32GB,64GB,
Mobile Phone,Toshiba,B9F887BC,Drug mother think painting number sing message talk while thought.,108378,2025-01-29,2025-03-27,3,Kara Bridges,East Amanda,Central,,Snapdragon 7 Gen,4GB,128GB,
Mobile Phone,Dell,DC1DFF19,Attention rule own pass throughout set size phone less natural.,82990,2024-02-15,2024-03-26,10,Bruce Palmer,Jessicabury,South,,Snapdragon 8 Gen,12GB,1TB,
Mobile Phone,Apple,337718D2,Lead model civil two card tax second upon ever church low of grow.,144763,2024-12-05,2025-01-28,5,Renee Lewis,Port Abigail,South,,Snapdragon 7s,12GB,256GB,
Mobile Phone,Vivo,BB49B9D4,Our rest work create student build research enough news onto ability my.,63531,2023-03-22,2023-03-31,6,Brandi Thomas,Michaelville,West,,Snapdragon 7 Gen,8GB,512GB,
Mobile Phone,Nokia,DECCACE0,Store speech relationship arrive understand size lot never.,120853,2024-11-16,2024-12-03,8,Jacob Acosta,East Calvin,Central,,MediaTek Helio,12GB,1TB,
Mobile Phone,HP,963B66BF,Smile particular social debate claim some side cultural discuss country at.,179033,2024-10-14,2024-10-26,5,Danielle Martinez,South Anthonyhaven,Central,,Snapdragon 7 Gen,4GB,1TB,
Mobile Phone,HP,B70E4E92,Black financial yet above economy none produce nice campaign realize role many foreign.,99572,2024-04-24,2024-05-24,7,Katrina Price,Campbellbury,West,,MediaTek Dimensity,32GB,256GB,
Mobile Phone,Vivo,AA3ACCC1,Major position six argue north growth other.,126262,2024-09-05,2024-10-27,6,James Mitchell,Levymouth,South,,MediaTek Dimensity,4GB,512GB,
Mobile Phone,Realme,1FA2E296,Candidate human window increase open station such.,79308,2023-09-15,2023-11-10,3,Tiffany Johnson,Natalieshire,East,,Snapdragon 7 Gen,12GB,128GB,
Mobile Phone,Apple,8D3CAC34,Compare then possible whom almost ask standard space old may course.,36428,2025-03-17,2025-04-18,2,Adam Howe PhD,Burkehaven,Central,,Samsung Exynos,12GB,1TB,
Mobile Phone,Dell,672B234D,He everybody buy reduce enough join possible.,199968,2023-11-22,2023-12-14,9,Kevin Miller,Calderonstad,West,,Snapdragon 7s,6GB,256GB,
Mobile Phone,Realme,07F24588,You share order peace fund simply catch dream young become visit team entire energy.,172615,2024-06-08,2024-06-21,2,Miranda Scott,Williamsville,North,,Snapdragon 7 Gen,4GB,256GB,
Mobile Phone,Nokia,CFD85CAA,Glass industry address day several eat chance.,126009,2024-04-30,2024-06-17,3,Matthew Ryan,West Stephen,West,,MediaTek Helio,12GB,128GB,
Mobile Phone,OnePlus,8DBEBF68,Feeling collection subject community while security nature.,96127,2025-02-12,2025-03-29,6,Frank Carr,South Cassandra,Central,,MediaTek Dimensity,12GB,64GB,
Mobile Phone,Vivo,373CEC11,Building rich rest organization talk relationship.,162880,2023-12-05,2024-01-15,7,Caroline Vasquez,Bellchester,East,,Snapdragon 7 Gen,6GB,128GB,
Mobile Phone,HP,049FF161,Fine great name north treat good represent total explain boy.,74584,2024-04-14,2024-05-29,5,Kelly Harris,Allisonshire,East,,Snapdragon 8 Gen,12GB,64GB,
Mobile Phone,OnePlus,DBB0CA41,Better follow price go benefit campaign instead could worker remember whom wind system.,98252,2023-04-28,2023-06-02,10,Paul Gilbert,East Mary,West,,MediaTek Dimensity,4GB,512GB,
Mobile Phone,Acer,FB334C94,Write turn degree yourself account different join I catch support.,117082,2024-08-25,2024-09-10,7,Donald Scott,Delgadofurt,North,,Samsung Exynos,12GB,1TB,
Mobile Phone,Vivo,4A52C0D6,Activity little argue book increase coach draw.,150034,2025-03-04,2025-03-11,4,Emily Stephens,North Williamchester,South,,MediaTek Helio,6GB,1TB,
Mobile Phone,Oppo,F89AC330,Life never player red four financial.,168988,2023-04-22,2023-05-24,5,Heather Roberts,Phillipsport,West,,Samsung Exynos,16GB,128GB,
Mobile Phone,Apple,B31F49B3,Fund voice two ten service political size class sort claim blood student.,71133,2024-05-25,2024-06-08,10,Matthew Kent,East Dennis,North,,Snapdragon 8 Gen,16GB,1TB,
Mobile Phone,Samsung,B8B737EF,Doctor describe plan finally world land subject trouble particularly focus medical now game.,31683,2025-03-16,2025-03-28,2,Kaitlyn Reynolds,Andreafurt,East,,MediaTek Helio,12GB,1TB,
Mobile Phone,Toshiba,0BBD3D68,Must government card assume computer in top turn.,130998,2024-03-23,2024-04-05,4,Brian Sims,Port Michelle,West,,MediaTek Helio,8GB,1TB,
Mobile Phone,Samsung,030052AF,Something kitchen meeting table west alone walk end movement entire.,11768,2024-02-10,2024-02-25,9,Eddie Brown,Lake Andrew,East,,MediaTek Dimensity,12GB,128GB,
Mobile Phone,HP,7DF809CD,Option adult than wall society yourself sell left across high.,164679,2024-01-11,2024-01-20,2,Dennis Rios,New Stephanie,West,,Samsung Exynos,16GB,1TB,
Mobile Phone,Toshiba,87244852,Someone blood source account head moment decide.,130476,2024-12-11,2024-12-18,3,Rebekah Dixon,South Brendanmouth,North,,MediaTek Dimensity,8GB,64GB,
Mobile Phone,Dell,AB6A07F8,Table while challenge friend lead record style.,128767,2023-04-01,2023-05-31,6,Joshua Whitehead,Jordanton,South,,Snapdragon 7s,16GB,1TB,
Mobile Phone,HP,DAB925ED,Campaign hair about study stay inside account you make recently kid evening.,83323,2025-01-21,2025-02-27,4,Brittany Simmons,North Johnside,North,,MediaTek Helio,32GB,512GB,
Mobile Phone,Dell,2F93ABE9,Risk say leg class audience few than address feel message play.,112755,2023-04-24,2023-04-26,5,Emma Hodges,Johnstonfurt,West,,Snapdragon 8 Gen,6GB,1TB,
Mobile Phone,OnePlus,48DD83D7,Where scientist avoid be structure hospital across.,150415,2025-01-30,2025-02-13,10,Amber Lopez,New Miranda,North,,Snapdragon 7 Gen,4GB,1TB,
Mobile Phone,Nokia,9A2AAF37,Senior anyone enjoy possible heart system per threat where.,172468,2024-09-12,2024-11-10,7,Kenneth Noble,Gabriellaborough,South,,Snapdragon 7s,12GB,64GB,
Mobile Phone,Sony,B7B76528,Later art term between lay peace these.,136503,2024-10-07,2024-11-15,9,Ronald Duncan,Lake Angelica,West,,MediaTek Dimensity,8GB,1TB,
Mobile Phone,Acer,52CB4306,Know myself PM today room action head building travel.,154889,2023-08-29,2023-09-03,8,Alan Reilly,Priceport,Central,,MediaTek Dimensity,4GB,64GB,
Mobile Phone,iQOO,27E0F659,Sit benefit war including perhaps maintain teacher would beyond pressure child.,25878,2023-06-16,2023-08-09,5,Diana Castaneda,Fisherchester,East,,MediaTek Dimensity,32GB,64GB,
Mobile Phone,Vivo,B6405CFC,Me administration view son bring machine year.,48615,2023-05-19,2023-07-06,4,Angela Kim,Lindafurt,West,,Snapdragon 8 Gen,4GB,128GB,
Mobile Phone,Sony,EA276EBD,Above science movement skill nature they sport number describe finish season speak.,189862,2024-04-14,2024-05-02,6,Nicole Vega,Lindaland,South,,Apple A-Series,16GB,1TB,
Mobile Phone,Motorola,D585FC9F,Tonight nature include affect blood itself our him important research sign.,26493,2024-10-07,2024-10-21,8,Angela Pruitt,Lake Austin,Central,,Snapdragon 7 Gen,8GB,1TB,
Mobile Phone,Asus,A52187D4,Rule moment some song food his glass hear.,93129,2023-11-05,2023-12-26,9,Jeffery Gray,Torresshire,East,,Apple A-Series,8GB,128GB,
Mobile Phone,Motorola,800CE394,Recently since series born determine social for.,24362,2024-10-18,2024-11-09,4,Samuel Schultz,Ginatown,Central,,MediaTek Dimensity,16GB,128GB,
Mobile Phone,Lenovo,B920ECBC,Fine affect truth their whom method four lay military.,159885,2023-11-20,2024-01-09,3,Jimmy King,West Mark,South,,MediaTek Helio,4GB,1TB,
Mobile Phone,Samsung,4788850F,Service alone rate success sense race another loss Democrat area floor sell man.,126547,2024-03-29,2024-04-10,3,Tammy Silva,East Amandamouth,South,,MediaTek Dimensity,4GB,1TB,
Mobile Phone,Microsoft,67437CFD,Choose whose leader nice modern cause reduce animal him bag identify state.,122813,2024-07-01,2024-07-12,7,Debra Mcguire,New Tracy,Central,,Snapdragon 8 Gen,8GB,512GB,
Mobile Phone,Motorola,95F8C53B,Push campaign heart pay PM wife however measure need.,27008,2024-08-14,2024-08-16,8,John Lee,North Joannefort,North,,Snapdragon 7s,16GB,256GB,
Mobile Phone,Microsoft,7BFDF464,Sport sell style respond pressure activity.,108695,2023-04-11,2023-05-09,5,James Johnson,Christopherland,West,,Snapdragon 7 Gen,6GB,512GB,
Mobile Phone,Asus,1F488A17,Individual commercial before box standard why environmental medical assume.,132774,2024-04-21,2024-06-20,9,Anthony Robbins,Thomasfort,North,,Apple A-Series,4GB,1TB,
Mobile Phone,Google,18AA879D,Maintain image analysis drop them specific ahead best remember long mind.,117793,2025-01-17,2025-02-09,3,Alexander West,East Cathy,West,,Snapdragon 7 Gen,16GB,128GB,
Mobile Phone,Nokia,04E2E42E,Book newspaper true dog room guess difference art impact.,98283,2023-09-20,2023-10-30,7,Ricardo Ellis,East Emmabury,West,,Apple A-Series,12GB,512GB,
Mobile Phone,Toshiba,CB4CA004,Democratic student western analysis determine above.,97080,2025-01-26,2025-02-05,5,Walter Snyder,Blackburnview,East,,Snapdragon 7 Gen,6GB,512GB,
Mobile Phone,iQOO,50688D81,Challenge identify west great determine none similar.,141092,2023-06-10,2023-06-30,4,Stephanie Campbell,Port Rebeccaside,West,,Snapdragon 8 Gen,12GB,64GB,
Mobile Phone,Oppo,F81E8F72,Still to crime both add plant great truth parent name.,115780,2023-06-05,2023-07-23,5,Thomas Harris,North Brandi,East,,MediaTek Dimensity,12GB,512GB,
Mobile Phone,Samsung,C2AD1B05,Talk goal street deal require indicate morning.,5838,2023-11-05,2023-11-12,9,Gabriella Jackson,Sharonshire,North,,MediaTek Helio,6GB,128GB,
Mobile Phone,Samsung,353D880B,Between open seven several organization challenge work perform allow structure.,47840,2025-02-20,2025-04-21,8,Jessica Henderson,North Martinside,East,,Apple A-Series,4GB,128GB,
Mobile Phone,Oppo,3B48A8B4,Pretty cut camera more process talk around owner movie.,25503,2024-06-02,2024-07-02,2,Justin Baker,New Kimland,South,,Apple A-Series,16GB,128GB,
Mobile Phone,Huawei,69CAD21B,Free low spring involve artist image fear suddenly question draw almost already.,151003,2024-09-15,2024-10-27,5,Theresa Bean,East Allenbury,Central,,MediaTek Dimensity,32GB,1TB,
Mobile Phone,Nokia,953062D4,Behind argue environmental me light defense purpose course show.,44987,2023-08-27,2023-09-02,10,Derrick Harvey,Jeremybury,South,,Snapdragon 7s,6GB,64GB,
Mobile Phone,Vivo,54786CD5,Key short minute room admit would Mrs since.,12264,2023-11-05,2023-12-19,2,Mary Mason,Williamshire,West,,Snapdragon 7s,6GB,64GB,
Mobile Phone,Oppo,6B68B363,Only plant idea off let career call who.,194160,2023-03-26,2023-03-31,6,Shelby Schultz MD,Marystad,South,,MediaTek Dimensity,12GB,512GB,
Mobile Phone,OnePlus,E2602F3A,There pretty beautiful look believe I fly them.,27736,2023-09-09,2023-10-01,2,Patrick Nash,South Kevintown,Central,,Snapdragon 7s,16GB,512GB,
Mobile Phone,Google,818DCC81,Soldier ago test follow special as various.,102045,2023-05-03,2023-07-01,2,Steven Stafford,Jamesfurt,North,,Snapdragon 7s,8GB,64GB,
Mobile Phone,HP,D589AE21,Each laugh watch claim record seem during.,165606,2024-02-13,2024-02-16,2,Gary Parker,East Jonathanport,West,,MediaTek Helio,32GB,64GB,
Mobile Phone,Google,F19F1AFC,Think sound hear imagine might already themselves Mrs recent tax approach scientist.,100194,2024-04-25,2024-05-18,9,Deborah Case,Huntside,West,,MediaTek Dimensity,4GB,512GB,
Mobile Phone,Motorola,D2CBA53B,Tend name response learn themselves voice change true crime safe word commercial.,179827,2023-08-24,2023-09-21,6,Melissa Brown,Alisonchester,East,,Snapdragon 7 Gen,6GB,1TB,
Mobile Phone,HP,126CE5F9,Firm avoid military option herself before phone research.,186183,2024-05-23,2024-07-05,6,Rodney Ramirez Jr.,North Christopher,West,,MediaTek Helio,4GB,512GB,
Mobile Phone,Samsung,8F756BEA,Without coach pull key worry charge when.,133802,2024-09-29,2024-11-01,6,Donald Moreno,New Timothyport,Central,,Snapdragon 8 Gen,4GB,64GB,
Mobile Phone,Oppo,5196816E,Bit billion television chair evening me half far old few new garden.,38807,2024-08-20,2024-09-08,8,Mr. James Gibson,Williamsbury,Central,,Samsung Exynos,12GB,256GB,
Mobile Phone,Redmi,33E8DB4B,While not drug change through mean.,63397,2025-01-01,2025-02-08,6,Taylor Cook,Lake Jennifer,East,,Apple A-Series,6GB,256GB,
Mobile Phone,Oppo,6FED4E3A,Home her while four they early side keep I best affect.,76391,2024-05-15,2024-06-25,8,Tyrone Moore,Jarvisfort,North,,Snapdragon 8 Gen,6GB,256GB,
Mobile Phone,Lenovo,725A11AC,Arrive lose blue way nothing hair work.,94027,2024-04-12,2024-04-22,8,William Walton,East Loriville,South,,Apple A-Series,8GB,256GB,
Mobile Phone,Microsoft,7547C6EB,Attention late receive political scene sometimes again sea door.,11601,2024-12-08,2025-01-20,7,Steven Wu,Frenchchester,East,,Snapdragon 7 Gen,32GB,64GB,
Mobile Phone,Motorola,345F0476,Authority style person sell explain his.,109649,2024-02-03,2024-02-21,4,Christine Berry,Marychester,Central,,Snapdragon 8 Gen,4GB,256GB,
Mobile Phone,Motorola,B30413D6,Dog represent establish my future serious professor one organization history until which clear.,5624,2024-08-30,2024-09-22,3,William Henry,Donaldfurt,West,,Apple A-Series,32GB,1TB,
Mobile Phone,Sony,60A305C6,Culture offer drug west difference easy child eye.,117891,2024-02-01,2024-02-11,10,Michael Hicks,North Stephanie,East,,Samsung Exynos,6GB,128GB,
Mobile Phone,Huawei,7903E838,Experience throughout language blue skin admit whatever.,18214,2025-03-05,2025-03-23,2,John Wagner,South Laura,South,,MediaTek Dimensity,32GB,1TB,
Mobile Phone,Nokia,081C1EF1,Half guy occur positive couple perhaps put night close easy.,48644,2023-11-21,2023-12-09,8,Andrew Koch,New Patricia,Central,,Snapdragon 8 Gen,6GB,128GB,
Mobile Phone,Microsoft,F0F3D2CE,Provide focus on color open foreign woman think president condition lose war specific.,147702,2024-04-20,2024-05-02,9,Sarah Diaz,Port Gabrielleside,South,,MediaTek Dimensity,4GB,64GB,
Mobile Phone,HP,DA22CCAD,Heavy nature daughter street movie fill who over wish when.,102939,2024-12-18,2024-12-29,5,Donna Nicholson,East Michele,Central,,Apple A-Series,8GB,128GB,
Mobile Phone,Huawei,621329C4,Total man property say computer return arm mind behind others deal listen sea.,86452,2024-09-07,2024-09-18,1,Brandon Simpson,Michaelview,North,,MediaTek Dimensity,4GB,128GB,
Mobile Phone,Acer,08E7F48E,Source in today grow rule laugh gun building popular.,195776,2024-05-30,2024-06-25,6,Ann Johnson,Jameschester,Central,,Snapdragon 7s,4GB,256GB,
Mobile Phone,Asus,D1C77640,Strong story let center sing individual yeah image story design mention five magazine.,16938,2024-01-15,2024-03-03,6,Anne Garcia,Lake Daniel,East,,Samsung Exynos,16GB,512GB,
